AVERAGE_FREE_FLOW_SPEED,AVERAGE_TIME_DIFF,AVERAGE_FREE_FLOW_TIME,AVERAGE_TEMPERATURE,AVERAGE_ATMOSP_PRESSURE,AVERAGE_HUMIDITY,AVERAGE_WIND_SPEED,AVERAGE_RAIN,week,is_weekend,AVERAGE_DISTANCE_FREE,AVERAGE_TIME,AVERAGE_SPEED,AVERAGE_SPEED_DIFF_Num,weekday_sin,weekday_cos,hour_sin,hour_cos,month_sin,month_cos,year_sin,year_cos,day_sin,day_cos,DARK,LIGHT,céu limpo,céu pouco nublado,nuvens dispersas
37.0,63.1,89.0,21.0,1023.0,72.0,5.0,0,19,0,3293.0,152.1,21.650230111768575,15.349769888231425,0.8660254037844387,-0.4999999999999998,-0.5195839500354336,0.8544194045464886,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,0.9987165071710528,-0.05064916883871264,0,1,0,1,0
38.9,50.8,79.0,15.0,1032.0,72.0,3.0,0,34,0,3073.1,129.8,23.67565485362095,15.224345146379047,-0.8660254037844385,-0.5000000000000004,0.8169698930104421,-0.5766803221148671,-0.8660254037844385,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,-0.9884683243281114,0.15142777750457667,0,1,0,0,1
41.5,52.8,85.8,13.0,997.0,100.0,6.0,1,20,0,3560.7,138.6,25.69047619047619,15.80952380952381,-0.8660254037844385,-0.5000000000000004,-0.9422609221188204,-0.3348796121709864,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,-0.29936312297335776,-0.9541392564000489,1,0,1,0,0
40.6,39.1,88.2,13.0,1007.0,100.0,5.0,1,31,0,3580.92,127.30000000000001,28.12977219167321,12.47022780832679,1.2246467991473532e-16,-1.0,0.3984010898462418,-0.9172113015054528,-0.8660254037844385,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,0.39435585511331855,0.9189578116202306,1,0,1,0,0
44.7,52.8,88.4,17.0,1015.0,100.0,1.0,0,37,0,3951.4800000000005,141.2,27.984985835694058,16.715014164305945,0.8660254037844386,0.5000000000000001,-0.9422609221188204,-0.3348796121709864,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,0.7907757369376985,-0.6121059825476629,0,1,1,0,0
34.7,18.0,76.3,20.0,1019.0,88.0,1.0,0,32,0,2647.61,94.3,28.076458112407213,6.62354188759279,0.0,1.0,0.730835964278124,0.6825531432186541,-0.8660254037844385,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,0.9377521321470804,0.3473052528448203,0,1,1,0,0
43.0,0.0,71.4,15.0,1016.0,100.0,3.0,0,25,0,3070.2000000000003,71.4,43.0,0.0,0.0,1.0,-0.3984010898462412,-0.9172113015054532,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.29936312297335776,-0.9541392564000489,1,0,1,0,0
41.5,67.4,78.3,5.0,1031.0,75.0,5.0,0,17,0,3249.45,145.7,22.302333562113933,19.197666437886067,1.2246467991473532e-16,-1.0,0.9790840876823228,0.20345601305263397,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.9377521321470804,0.3473052528448203,0,1,1,0,0
37.2,0.0,91.3,15.0,1016.0,100.0,2.0,0,34,0,3396.36,91.3,37.2,0.0,0.8660254037844387,-0.4999999999999998,-0.979084087682323,0.2034560130526333,-0.8660254037844385,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,-0.9680771188662043,-0.2506525322587205,0,1,1,0,0
31.2,17.7,87.3,12.0,1030.0,54.0,2.0,0,28,0,2723.7599999999998,105.0,25.940571428571428,5.259428571428572,0.8660254037844386,0.5000000000000001,-0.7308359642781246,0.6825531432186536,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.9680771188662043,-0.2506525322587204,0,1,1,0,0
41.9,6.3,80.6,17.0,1020.0,100.0,2.0,0,35,0,3377.14,86.89999999999999,38.86237054085156,3.037629459148441,0.0,1.0,0.5195839500354336,0.8544194045464886,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.8486442574947509,0.5289640103269624,1,0,1,0,0
39.6,47.6,89.1,26.0,1015.0,57.0,2.0,0,32,1,3528.36,136.7,25.810972933430875,13.789027066569126,-0.866025403784439,0.49999999999999933,0.631087944326053,-0.7757112907044197,-0.8660254037844385,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,0.7907757369376985,-0.6121059825476629,0,1,1,0,0
46.5,10.9,87.9,17.0,1016.0,45.0,6.0,0,46,0,4087.3500000000004,98.80000000000001,41.369939271255056,5.130060728744944,0.0,1.0,-0.3984010898462412,-0.9172113015054532,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,0.6513724827222223,-0.758758122692791,1,0,1,0,0
46.1,0.0,85.7,16.0,1022.0,51.0,3.0,0,38,1,3950.7700000000004,85.7,46.1,0.0,-0.866025403784439,0.49999999999999933,0.2697967711570243,0.9629172873477994,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,-0.9680771188662043,-0.2506525322587205,1,0,1,0,0
43.2,51.5,82.5,17.0,1007.0,100.0,9.0,1,30,0,3564.0000000000005,134.0,26.597014925373138,16.602985074626865,1.2246467991473532e-16,-1.0,-0.816969893010442,-0.5766803221148672,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,-0.9377521321470804,0.3473052528448203,0,1,1,0,0
41.2,4.9,84.9,12.0,1025.0,71.0,5.0,0,30,0,3497.8800000000006,89.80000000000001,38.951893095768376,2.2481069042316264,0.0,1.0,-0.1361666490962464,-0.9906859460363308,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,-0.9680771188662043,-0.2506525322587205,1,0,1,0,0
41.6,0.0,75.4,10.0,1012.0,81.0,1.0,0,17,0,3136.6400000000003,75.4,41.6,0.0,0.8660254037844386,0.5000000000000001,0.13616664909624665,-0.9906859460363308,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.9987165071710528,-0.05064916883871266,0,1,1,0,0
38.8,92.4,73.4,16.0,1019.0,87.0,3.0,0,42,0,2847.92,165.8,17.176839565741858,21.62316043425814,0.0,1.0,-0.3984010898462412,-0.9172113015054532,-0.866025403784439,0.49999999999999933,-0.003112023360757168,0.9999951576435768,0.10116832198743228,-0.9948693233918952,0,1,0,0,1
45.6,1.3,76.6,12.0,1023.0,76.0,6.0,0,20,1,3492.96,77.89999999999999,44.83902439024391,0.7609756097560947,-0.866025403784439,0.49999999999999933,0.3984010898462418,-0.9172113015054528,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,-0.4853019625310808,-0.8743466161445822,1,0,1,0,0
37.3,3.0,93.9,12.0,1029.0,76.0,1.0,0,7,0,3502.47,96.9,36.14520123839009,1.1547987616099107,0.8660254037844386,0.5000000000000001,0.8878852184023752,0.4600650377311522,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.6513724827222223,-0.758758122692791,1,0,1,0,0
42.1,0.0,75.6,12.0,1018.0,87.0,8.0,0,39,0,3182.7599999999998,75.6,42.1,0.0,0.8660254037844386,0.5000000000000001,-0.1361666490962464,-0.9906859460363308,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,-0.9377521321470804,0.3473052528448203,1,0,0,0,1
46.9,0.0,80.2,12.0,1013.0,82.0,4.0,1,14,0,3761.38,80.2,46.9,0.0,0.8660254037844386,0.5000000000000001,0.2697967711570243,0.9629172873477994,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0.39435585511331855,0.9189578116202306,0,1,1,0,0
43.0,0.0,71.5,16.0,1013.0,88.0,3.0,0,3,0,3074.5,71.5,43.0,0.0,-0.8660254037844385,-0.5000000000000004,0.9976687691905392,-0.06824241336467088,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,-0.4853019625310808,-0.8743466161445822,1,0,0,0,1
34.2,3.9,84.9,17.0,1014.0,100.0,0.0,0,39,1,2903.5800000000004,88.80000000000001,32.69797297297297,1.502027027027033,-0.866025403784439,0.49999999999999933,-0.1361666490962464,-0.9906859460363308,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,-0.5712682150947924,0.8207634412072763,1,0,1,0,0
36.5,13.0,91.0,27.0,1014.0,65.0,2.0,0,32,0,3321.5,104.0,31.9375,4.5625,0.8660254037844386,0.5000000000000001,-0.816969893010442,-0.5766803221148672,-0.8660254037844385,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,0.9884683243281114,0.1514277775045767,0,1,1,0,0
43.0,0.0,70.8,10.0,1015.0,82.0,2.0,0,15,1,3044.4,70.8,43.0,0.0,-2.4492935982947064e-16,1.0,0.2697967711570243,0.9629172873477994,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0.29936312297335804,-0.9541392564000488,1,0,0,0,1
41.5,0.0,87.9,3.0,1028.0,100.0,3.0,0,34,0,3647.8500000000004,87.9,41.5,0.0,0.8660254037844387,-0.4999999999999998,-0.1361666490962464,-0.9906859460363308,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.8978045395707417,-0.44039415155763423,1,0,0,0,1
45.3,1.0,84.6,19.0,1013.0,83.0,0.0,0,47,1,3832.3799999999997,85.6,44.770794392523364,0.5292056074766336,-0.866025403784439,0.49999999999999933,0.2697967711570243,0.9629172873477994,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,-0.9884683243281114,0.15142777750457667,1,0,1,0,0
33.6,20.4,71.1,21.0,1018.0,82.0,4.0,0,48,0,2388.96,91.5,26.108852459016394,7.491147540983608,-0.8660254037844385,-0.5000000000000004,-0.9976687691905392,-0.06824241336467135,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,-0.20129852008866028,0.9795299412524945,0,1,0,0,1
39.6,11.1,88.3,19.0,1019.0,59.0,2.0,0,5,0,3496.68,99.39999999999999,35.177867203219314,4.422132796780687,0.8660254037844386,0.5000000000000001,0.2697967711570243,0.9629172873477994,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,-0.3943558551133187,0.9189578116202306,0,1,1,0,0
43.5,14.3,86.0,22.0,1017.0,56.0,5.0,0,32,1,3741.0,100.3,37.298105682951146,6.201894317048854,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,0.6513724827222223,-0.758758122692791,0,1,1,0,0
46.6,1.2,80.1,16.0,1018.0,100.0,2.0,0,22,0,3732.66,81.3,45.912177121771215,0.6878228782287863,-0.8660254037844385,-0.5000000000000004,-0.7308359642781246,0.6825531432186536,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,1,0,1,0,0
42.4,49.6,76.7,11.0,1024.0,93.0,2.0,0,26,0,3252.08,126.30000000000001,25.74885193982581,16.65114806017419,0.8660254037844387,-0.4999999999999998,-0.3984010898462412,-0.9172113015054532,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.8486442574947509,0.5289640103269624,1,0,0,1,0
42.0,32.5,87.4,29.0,1014.0,48.0,2.0,0,8,0,3670.8,119.9,30.615512927439532,11.384487072560468,1.2246467991473532e-16,-1.0,-0.1361666490962464,-0.9906859460363308,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.8978045395707417,-0.44039415155763423,0,1,1,0,0
46.6,5.1,74.4,18.0,1024.0,49.0,5.0,0,4,0,3467.0400000000004,79.5,43.61056603773586,2.989433962264144,0.8660254037844386,0.5000000000000001,-0.9976687691905392,-0.06824241336467135,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,-0.9680771188662043,-0.2506525322587205,1,0,1,0,0
39.6,80.0,85.3,21.0,1012.0,100.0,7.0,0,13,1,3377.88,165.3,20.434845735027224,19.165154264972777,-2.4492935982947064e-16,1.0,0.2697967711570243,0.9629172873477994,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,0,1,1,0,0
45.5,145.6,61.7,14.0,1016.0,100.0,1.0,0,40,0,2807.35,207.3,13.542450554751566,31.957549445248432,-0.8660254037844385,-0.5000000000000004,0.3984010898462418,-0.9172113015054528,-0.866025403784439,0.49999999999999933,-0.003112023360757168,0.9999951576435768,0.8486442574947509,0.5289640103269624,0,1,0,1,0
40.8,0.0,83.9,16.0,1017.0,100.0,2.0,0,19,0,3423.12,83.9,40.8,0.0,-0.8660254037844385,-0.5000000000000004,0.5195839500354336,0.8544194045464886,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,0.8978045395707416,-0.4403941515576344,1,0,1,0,0
49.3,0.0,78.8,17.0,1008.0,93.0,7.0,1,48,1,3884.8399999999997,78.8,49.3,0.0,-2.4492935982947064e-16,1.0,0.13616664909624665,-0.9906859460363308,-2.4492935982947064e-16,1.0,-0.003112023360757168,0.9999951576435768,0.39435585511331855,0.9189578116202306,1,0,1,0,0
31.8,25.7,83.2,16.0,1022.0,72.0,3.0,0,32,0,2645.76,108.9,24.295316804407715,7.5046831955922855,1.2246467991473532e-16,-1.0,0.9790840876823228,0.20345601305263397,-0.8660254037844385,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,0.9680771188662043,-0.2506525322587204,0,1,0,1,0
49.7,4.3,75.2,13.0,1003.0,100.0,4.0,1,47,0,3737.4400000000005,79.5,47.01182389937107,2.6881761006289295,0.0,1.0,-0.816969893010442,-0.5766803221148672,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,-0.651372482722222,-0.7587581226927911,1,0,1,0,0
41.5,0.0,88.8,11.0,1029.0,100.0,1.0,0,17,0,3685.2,88.8,41.5,0.0,-0.8660254037844385,-0.5000000000000004,-0.7308359642781246,0.6825531432186536,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.8486442574947509,0.5289640103269624,1,0,0,1,0
42.0,0.0,75.3,12.0,1015.0,77.0,4.0,0,23,0,3162.6,75.3,42.0,0.0,0.8660254037844386,0.5000000000000001,-0.9976687691905392,-0.06824241336467135,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,1,0,1,0,0
43.3,100.8,71.4,18.0,1025.0,49.0,6.0,0,34,1,3091.62,172.2,17.953658536585365,25.346341463414632,-2.4492935982947064e-16,1.0,-0.816969893010442,-0.5766803221148672,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.9377521321470804,0.3473052528448203,0,1,1,0,0
38.4,1.9,68.2,13.0,1024.0,93.0,2.0,0,49,1,2618.88,70.10000000000001,37.35920114122682,1.0407988587731793,-2.4492935982947064e-16,1.0,0.0,1.0,-2.4492935982947064e-16,1.0,-0.003112023360757168,0.9999951576435768,0.9680771188662043,-0.2506525322587204,1,0,1,0,0
46.5,6.4,66.4,10.0,1015.0,76.0,2.0,0,39,0,3087.6000000000004,72.80000000000001,42.41208791208791,4.087912087912088,0.8660254037844387,-0.4999999999999998,-0.979084087682323,0.2034560130526333,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,-0.9377521321470804,0.3473052528448203,0,1,0,1,0
39.3,44.8,83.5,14.0,1024.0,100.0,5.0,0,39,0,3281.5499999999997,128.3,25.5771628994544,13.722837100545597,1.2246467991473532e-16,-1.0,-0.979084087682323,0.2034560130526333,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,-0.72479278722912,0.6889669190756865,0,1,1,0,0
41.3,17.4,83.0,16.0,1001.0,63.0,5.0,1,45,1,3427.8999999999996,100.4,34.142430278884454,7.157569721115543,-0.866025403784439,0.49999999999999933,-0.3984010898462412,-0.9172113015054532,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,0.8978045395707416,-0.4403941515576344,0,1,1,0,0
42.9,108.5,76.2,15.0,1017.0,100.0,5.0,0,18,0,3268.98,184.7,17.698863021115322,25.201136978884676,-0.8660254037844385,-0.5000000000000004,-0.9976687691905392,-0.06824241336467135,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,0,1,0,0,1
39.4,70.1,89.5,20.0,1018.0,73.0,2.0,0,30,1,3526.2999999999997,159.6,22.094611528822053,17.305388471177945,-0.866025403784439,0.49999999999999933,0.3984010898462418,-0.9172113015054528,-0.4999999999999997,-0.8660254037844388,-0.003112023360757168,0.9999951576435768,-0.5712682150947924,0.8207634412072763,0,1,1,0,0
42.6,129.7,77.7,13.0,1021.0,100.0,2.0,0,39,0,3310.0200000000004,207.39999999999998,15.959594985535201,26.6404050144648,0.8660254037844387,-0.4999999999999998,-0.5195839500354336,0.8544194045464886,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,-0.8486442574947509,0.5289640103269624,0,1,1,0,0
35.3,12.3,75.9,17.0,1014.0,72.0,6.0,0,18,1,2679.27,88.2,30.37721088435374,4.922789115646257,-2.4492935982947064e-16,1.0,0.9790840876823228,0.20345601305263397,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624,0,1,0,1,0
37.1,40.8,89.6,18.0,1017.0,72.0,1.0,0,39,0,3324.16,130.39999999999998,25.492024539877303,11.607975460122699,-0.8660254037844385,-0.5000000000000004,0.8878852184023752,0.4600650377311522,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,-0.5712682150947924,0.8207634412072763,0,1,0,1,0
45.5,63.6,83.5,15.0,1015.0,93.0,10.0,0,34,0,3799.25,147.1,25.827668252889193,19.672331747110807,0.8660254037844386,0.5000000000000001,0.3984010898462418,-0.9172113015054528,-0.8660254037844385,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,-0.8978045395707417,-0.44039415155763423,1,0,0,0,1
32.6,28.6,94.3,21.0,1016.0,78.0,3.0,0,41,0,3074.18,122.9,25.013669650122047,7.586330349877954,0.8660254037844386,0.5000000000000001,0.631087944326053,-0.7757112907044197,-0.866025403784439,0.49999999999999933,-0.003112023360757168,0.9999951576435768,0.9680771188662043,-0.2506525322587204,0,1,0,0,1
42.6,0.0,87.0,21.0,1016.0,78.0,1.0,0,9,0,3706.2000000000003,87.0,42.6,0.0,0.8660254037844387,-0.4999999999999998,-0.8878852184023756,0.4600650377311516,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.72479278722912,0.6889669190756865,1,0,1,0,0
42.8,9.8,82.0,13.0,1019.0,100.0,0.0,0,16,1,3509.6,91.8,38.230936819172115,4.569063180827882,-2.4492935982947064e-16,1.0,-0.1361666490962464,-0.9906859460363308,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.8978045395707417,-0.44039415155763423,1,0,1,0,0
44.4,0.0,81.4,18.0,1014.0,93.0,6.0,0,29,0,3614.1600000000003,81.4,44.4,0.0,0.0,1.0,0.3984010898462418,-0.9172113015054528,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.10116832198743228,-0.9948693233918952,1,0,1,0,0
35.1,38.1,81.2,7.0,1022.0,87.0,3.0,1,18,0,2850.1200000000003,119.30000000000001,23.890360435875944,11.209639564124057,0.0,1.0,0.13616664909624665,-0.9906859460363308,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.3943558551133187,0.9189578116202306,0,1,1,0,0
35.1,10.4,75.8,22.0,1020.0,49.0,5.0,0,44,0,2660.58,86.2,30.86519721577726,4.23480278422274,0.8660254037844386,0.5000000000000001,0.9976687691905392,-0.06824241336467088,-0.866025403784439,0.49999999999999933,-0.003112023360757168,0.9999951576435768,-0.20129852008866028,0.9795299412524945,0,1,1,0,0
46.6,0.0,81.0,9.0,1011.0,93.0,1.0,0,17,1,3774.6,81.0,46.6,0.0,-0.866025403784439,0.49999999999999933,0.9422609221188205,-0.33487961217098616,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.72479278722912,0.6889669190756865,1,0,0,1,0
41.4,0.0,88.9,16.0,1021.0,38.0,3.0,0,46,1,3680.46,88.9,41.4,0.0,-0.866025403784439,0.49999999999999933,0.730835964278124,0.6825531432186541,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,-0.29936312297335776,-0.9541392564000489,1,0,1,0,0
45.4,5.4,73.0,15.0,1011.0,93.0,5.0,0,3,1,3314.2,78.4,42.272959183673464,3.1270408163265344,-2.4492935982947064e-16,1.0,-0.1361666490962464,-0.9906859460363308,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,-0.7907757369376986,-0.6121059825476627,1,0,0,0,1
41.0,0.0,87.5,2.0,1031.0,86.0,0.0,0,36,0,3587.5,87.5,41.0,0.0,0.8660254037844386,0.5000000000000001,0.631087944326053,-0.7757112907044197,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,0.72479278722912,0.6889669190756866,1,0,1,0,0
41.4,50.1,83.4,23.0,1018.0,64.0,4.0,0,39,1,3452.76,133.5,25.863370786516857,15.536629213483142,-0.866025403784439,0.49999999999999933,0.3984010898462418,-0.9172113015054528,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,-0.5712682150947924,0.8207634412072763,0,1,0,1,0
46.3,0.0,87.4,17.0,1014.0,72.0,1.0,0,8,1,4046.62,87.4,46.3,0.0,-0.866025403784439,0.49999999999999933,-0.7308359642781246,0.6825531432186536,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.9987165071710528,-0.05064916883871266,1,0,1,0,0
33.1,57.2,90.2,25.0,1013.0,73.0,5.0,0,47,0,2985.6200000000003,147.4,20.255223880597015,12.844776119402987,0.8660254037844386,0.5000000000000001,0.13616664909624665,-0.9906859460363308,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,-0.7907757369376986,-0.6121059825476627,0,1,1,0,0
44.7,1.2,85.7,11.0,1016.0,100.0,0.0,0,22,1,3830.7900000000004,86.9,44.08273878020714,0.6172612197928657,-2.4492935982947064e-16,1.0,-0.3984010898462412,-0.9172113015054532,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.39435585511331855,0.9189578116202306,1,0,1,0,0
46.5,7.3,79.2,13.0,1005.0,100.0,8.0,1,23,0,3682.8,86.5,42.575722543352605,3.9242774566473955,0.8660254037844387,-0.4999999999999998,0.8878852184023752,0.4600650377311522,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624,0,1,1,0,0
32.3,15.9,80.1,17.0,1003.0,93.0,4.0,0,43,0,2587.2299999999996,96.0,26.950312499999995,5.349687500000002,-0.8660254037844385,-0.5000000000000004,0.631087944326053,-0.7757112907044197,-0.866025403784439,0.49999999999999933,-0.003112023360757168,0.9999951576435768,-0.8486442574947509,0.5289640103269624,0,1,0,0,1
40.1,65.5,83.0,23.0,1018.0,50.0,3.0,0,36,0,3328.3,148.5,22.412794612794613,17.68720538720539,0.0,1.0,-0.816969893010442,-0.5766803221148672,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,0.5712682150947923,0.8207634412072763,0,1,1,0,0
40.3,0.0,67.6,12.0,1016.0,76.0,4.0,1,36,0,2724.2799999999997,67.6,40.3,0.0,0.8660254037844387,-0.4999999999999998,-0.7308359642781246,0.6825531432186536,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,1,0,1,0,0
54.6,4.5,66.6,10.0,1006.0,93.0,2.0,0,37,0,3636.3599999999997,71.1,51.14430379746835,3.455696202531648,0.8660254037844387,-0.4999999999999998,-0.7308359642781246,0.6825531432186536,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,0.6513724827222223,-0.758758122692791,1,0,0,0,1
45.3,0.0,84.6,18.0,1016.0,93.0,4.0,0,4,0,3832.3799999999997,84.6,45.3,0.0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,-0.9377521321470804,0.3473052528448203,1,0,0,0,1
33.6,15.6,79.4,18.0,1016.0,59.0,4.0,0,6,0,2667.84,95.0,28.082526315789476,5.517473684210525,0.8660254037844387,-0.4999999999999998,0.5195839500354336,0.8544194045464886,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.9377521321470804,0.3473052528448203,0,1,0,1,0
42.2,0.0,81.4,17.0,1013.0,100.0,6.0,0,40,0,3435.0800000000004,81.4,42.2,0.0,1.2246467991473532e-16,-1.0,-0.816969893010442,-0.5766803221148672,-0.866025403784439,0.49999999999999933,-0.003112023360757168,0.9999951576435768,0.72479278722912,0.6889669190756866,1,0,0,0,1
35.2,34.1,93.6,14.0,1029.0,82.0,4.0,0,33,0,3294.7200000000003,127.69999999999999,25.800469851213787,9.399530148786216,0.8660254037844386,0.5000000000000001,-0.5195839500354336,0.8544194045464886,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.48530196253108104,-0.8743466161445821,0,1,0,1,0
36.5,6.1,94.0,12.0,1032.0,87.0,1.0,0,44,1,3431.0,100.1,34.27572427572428,2.2242757242757207,-0.866025403784439,0.49999999999999933,-0.2697967711570244,0.9629172873477992,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,0.5712682150947923,0.8207634412072763,0,1,0,1,0
47.3,2.5,79.5,14.0,1017.0,100.0,3.0,0,36,1,3760.35,82.0,45.857926829268294,1.4420731707317032,-0.866025403784439,0.49999999999999933,0.0,1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0.9884683243281114,0.1514277775045767,1,0,1,0,0
41.6,4.9,82.5,17.0,1017.0,87.0,1.0,0,25,0,3432.0,87.4,39.26773455377574,2.3322654462242625,1.2246467991473532e-16,-1.0,-0.2697967711570244,0.9629172873477992,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.7907757369376986,-0.6121059825476627,1,0,0,0,1
40.4,48.9,87.9,19.0,1018.0,72.0,6.0,0,34,1,3551.1600000000003,136.8,25.95877192982456,14.441228070175438,-0.866025403784439,0.49999999999999933,0.8169698930104421,-0.5766803221148671,-0.8660254037844385,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,-0.9377521321470804,0.3473052528448203,0,1,0,1,0
52.5,1.2,69.3,11.0,1018.0,87.0,7.0,0,24,0,3638.25,70.5,51.6063829787234,0.8936170212765973,-0.8660254037844385,-0.5000000000000004,0.2697967711570243,0.9629172873477994,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.29936312297335804,-0.9541392564000488,1,0,0,0,1
41.8,0.0,86.9,9.0,1028.0,100.0,2.0,0,34,0,3632.42,86.9,41.8,0.0,0.8660254037844386,0.5000000000000001,-0.3984010898462412,-0.9172113015054532,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.7907757369376986,-0.6121059825476627,1,0,1,0,0
43.6,2.5,72.9,9.0,1021.0,100.0,0.0,0,35,0,3178.4400000000005,75.4,42.15437665782494,1.445623342175061,-0.8660254037844385,-0.5000000000000004,-0.2697967711570244,0.9629172873477992,-0.8660254037844385,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,-2.4492935982947064e-16,1.0,1,0,1,0,0
40.0,0.0,90.1,16.0,1020.0,93.0,0.0,0,27,0,3604.0,90.1,40.0,0.0,0.8660254037844386,0.5000000000000001,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.39435585511331855,0.9189578116202306,1,0,1,0,0
