AVERAGE_ATMOSP_PRESSURE,AVERAGE_CLOUDINESS,AVERAGE_HUMIDITY,AVERAGE_SPEED,AVERAGE_SPEED_DIFF_Num,AVERAGE_TEMPERATURE,AVERAGE_TIME,AVERAGE_TIME_DIFF,AVERAGE_WIND_SPEED,DARK,LIGHT,LOW_LIGHT,LUMINOSITY,algumas nuvens,céu claro,céu limpo,céu pouco nublado,day,hour,month,nublado,nuvens dispersas,nuvens quebradas,nuvens quebrados,tempo nublado,weekday,weekend,year
1012.0,céu claro,100.0,20.434845735027224,19.165154264972777,21.0,165.3,80.0,7.0,0,1,0,LIGHT,0,1,0,0,8,11,8,0,0,0,0,0,3,0,2019
1016.0,céu pouco nublado,100.0,13.542450554751566,31.957549445248432,14.0,207.3,145.6,1.0,0,1,0,LIGHT,0,0,0,1,5,8,6,0,0,0,0,0,2,0,2019
1017.0,céu claro,100.0,40.8,0.0,16.0,83.9,0.0,2.0,1,0,0,DARK,0,1,0,0,14,21,9,0,0,0,0,0,4,0,2018
1008.0,céu claro,93.0,49.3,0.0,17.0,78.8,0.0,7.0,1,0,0,DARK,0,1,0,0,21,6,9,0,0,0,0,0,5,1,2019
1022.0,céu pouco nublado,72.0,24.295316804407715,7.5046831955922855,16.0,108.9,25.7,3.0,0,1,0,LIGHT,0,0,0,1,11,12,4,0,0,0,0,0,3,0,2019
1003.0,céu claro,100.0,47.01182389937107,2.6881761006289295,13.0,79.5,4.3,4.0,1,0,0,DARK,0,1,0,0,31,7,1,0,0,0,0,0,3,0,2019
1029.0,céu pouco nublado,100.0,41.5,0.0,11.0,88.8,0.0,1.0,1,0,0,DARK,0,0,0,1,28,23,2,0,0,0,0,0,3,0,2019
1015.0,céu claro,77.0,42.0,0.0,12.0,75.3,0.0,4.0,1,0,0,DARK,0,1,0,0,16,5,11,0,0,0,0,0,4,0,2018
1025.0,céu claro,49.0,17.953658536585365,25.346341463414632,18.0,172.2,100.8,6.0,0,1,0,LIGHT,0,1,0,0,12,8,9,0,0,0,0,0,3,0,2019
1024.0,céu claro,93.0,37.35920114122682,1.0407988587731793,13.0,70.10000000000001,1.9,2.0,1,0,0,DARK,0,1,0,0,28,1,4,0,0,0,0,0,6,1,2019
1015.0,céu pouco nublado,76.0,42.41208791208791,4.087912087912088,10.0,72.80000000000001,6.4,2.0,0,1,0,LIGHT,0,0,0,1,7,6,6,0,0,0,0,0,4,0,2019
1024.0,céu claro,100.0,25.5771628994544,13.722837100545597,14.0,128.3,44.8,5.0,0,1,0,LIGHT,0,1,0,0,3,12,12,0,0,0,0,0,0,0,2018
1001.0,céu claro,63.0,34.142430278884454,7.157569721115543,16.0,100.4,17.4,5.0,0,1,0,LIGHT,0,1,0,0,18,12,11,0,0,0,0,0,6,1,2018
1017.0,nuvens quebradas,100.0,17.698863021115322,25.201136978884676,15.0,184.7,108.5,5.0,0,1,0,LIGHT,0,0,0,0,7,9,5,0,0,1,0,0,1,0,2019
1018.0,céu claro,73.0,22.094611528822053,17.305388471177945,20.0,159.6,70.1,2.0,0,1,0,LIGHT,0,1,0,0,14,12,8,0,0,0,0,0,1,0,2018
1021.0,céu claro,100.0,15.959594985535201,26.6404050144648,13.0,207.39999999999998,129.7,2.0,0,1,0,LIGHT,0,1,0,0,25,8,9,0,0,0,0,0,2,0,2019
1014.0,céu pouco nublado,72.0,30.37721088435374,4.922789115646257,17.0,88.2,12.3,6.0,0,1,0,LIGHT,0,0,0,1,1,13,4,0,0,0,0,0,0,0,2019
1017.0,algumas nuvens,72.0,25.492024539877303,11.607975460122699,18.0,130.39999999999998,40.8,1.0,0,1,0,LIGHT,1,0,0,0,25,16,10,0,0,0,0,0,3,0,2018
1015.0,nuvens quebrados,93.0,25.827668252889193,19.672331747110807,15.0,147.1,63.6,10.0,1,0,0,DARK,0,0,0,0,9,19,11,0,0,0,1,0,4,0,2018
1016.0,nuvens dispersas,78.0,25.013669650122047,7.586330349877954,21.0,122.9,28.6,3.0,0,1,0,LIGHT,0,0,0,0,17,12,7,0,1,0,0,0,2,0,2019
1016.0,céu claro,78.0,42.6,0.0,21.0,87.0,0.0,1.0,1,0,0,DARK,0,1,0,0,4,4,8,0,0,0,0,0,5,1,2018
1019.0,céu claro,100.0,38.230936819172115,4.569063180827882,13.0,91.8,9.8,0.0,1,0,0,DARK,0,1,0,0,30,2,8,0,0,0,0,0,3,0,2018
1014.0,céu claro,93.0,44.4,0.0,18.0,81.4,0.0,6.0,1,0,0,DARK,0,1,0,0,2,0,9,0,0,0,0,0,0,0,2019
1022.0,céu claro,87.0,23.890360435875944,11.209639564124057,7.0,119.30000000000001,38.1,3.0,0,1,0,LIGHT,0,1,0,0,18,13,1,0,0,0,0,0,4,0,2019
1020.0,céu claro,49.0,30.86519721577726,4.23480278422274,22.0,86.2,10.4,5.0,0,1,0,LIGHT,0,1,0,0,25,13,5,0,0,0,0,0,5,1,2019
1011.0,algumas nuvens,93.0,46.6,0.0,9.0,81.0,0.0,1.0,1,0,0,DARK,1,0,0,0,6,2,11,0,0,0,0,0,1,0,2018
1021.0,céu claro,38.0,41.4,0.0,16.0,88.9,0.0,3.0,1,0,0,DARK,0,1,0,0,2,23,10,0,0,0,0,0,1,0,2018
1011.0,nuvens quebradas,93.0,42.272959183673464,3.1270408163265344,15.0,78.4,5.4,5.0,1,0,0,DARK,0,0,0,0,21,23,9,0,0,1,0,0,5,1,2019
1031.0,céu claro,86.0,41.0,0.0,2.0,87.5,0.0,0.0,1,0,0,DARK,0,1,0,0,4,1,2,0,0,0,0,0,0,0,2019
1018.0,céu pouco nublado,64.0,25.863370786516857,15.536629213483142,23.0,133.5,50.1,4.0,0,1,0,LIGHT,0,0,0,1,5,16,7,0,0,0,0,0,4,0,2019
1014.0,céu claro,72.0,46.3,0.0,17.0,87.4,0.0,1.0,1,0,0,DARK,0,1,0,0,21,5,8,0,0,0,0,0,1,0,2018
1013.0,céu claro,73.0,20.255223880597015,12.844776119402987,25.0,147.4,57.2,5.0,0,1,0,LIGHT,0,1,0,0,3,15,7,0,0,0,0,0,2,0,2019
1016.0,céu claro,100.0,44.08273878020714,0.6172612197928657,11.0,86.9,1.2,0.0,1,0,0,DARK,0,1,0,0,6,3,10,0,0,0,0,0,5,1,2018
1005.0,céu claro,100.0,42.575722543352605,3.9242774566473955,13.0,86.5,7.3,8.0,0,1,0,LIGHT,0,1,0,0,4,15,11,0,0,0,0,0,6,1,2018
1003.0,nuvens quebradas,93.0,26.950312499999995,5.349687500000002,17.0,96.0,15.9,4.0,0,1,0,LIGHT,0,0,0,0,22,12,4,0,0,1,0,0,0,0,2019
1018.0,céu claro,50.0,22.412794612794613,17.68720538720539,23.0,148.5,65.5,3.0,0,1,0,LIGHT,0,1,0,0,21,10,8,0,0,0,0,0,2,0,2019
1016.0,céu claro,76.0,40.3,0.0,12.0,67.6,0.0,4.0,1,0,0,DARK,0,1,0,0,17,0,5,0,0,0,0,0,4,0,2019
1006.0,nuvens dispersas,93.0,51.14430379746835,3.455696202531648,10.0,71.1,4.5,2.0,1,0,0,DARK,0,0,0,0,21,7,11,0,1,0,0,0,2,0,2018
1016.0,tempo nublado,93.0,45.3,0.0,18.0,84.6,0.0,4.0,1,0,0,DARK,0,0,0,0,7,4,8,0,0,0,0,1,1,0,2018
1016.0,céu pouco nublado,59.0,28.082526315789476,5.517473684210525,18.0,95.0,15.6,4.0,0,1,0,LIGHT,0,0,0,1,12,12,6,0,0,0,0,0,2,0,2019
1013.0,nuvens quebradas,100.0,42.2,0.0,17.0,81.4,0.0,6.0,1,0,0,DARK,0,0,0,0,3,2,7,0,0,1,0,0,2,0,2019
1029.0,algumas nuvens,82.0,25.800469851213787,9.399530148786216,14.0,127.69999999999999,34.1,4.0,0,1,0,LIGHT,1,0,0,0,28,17,2,0,0,0,0,0,3,0,2019
1032.0,algumas nuvens,87.0,34.27572427572428,2.2242757242757207,12.0,100.1,6.1,1.0,0,1,0,LIGHT,1,0,0,0,9,11,12,0,0,0,0,0,6,1,2018
1017.0,céu claro,100.0,45.857926829268294,1.4420731707317032,14.0,82.0,2.5,3.0,1,0,0,DARK,0,1,0,0,9,1,9,0,0,0,0,0,0,0,2019
1017.0,nuvens quebrados,87.0,39.26773455377574,2.3322654462242625,17.0,87.4,4.9,1.0,1,0,0,DARK,0,0,0,0,8,21,8,0,0,0,1,0,2,0,2018
1018.0,algumas nuvens,72.0,25.95877192982456,14.441228070175438,19.0,136.8,48.9,6.0,0,1,0,LIGHT,1,0,0,0,6,15,10,0,0,0,0,0,5,1,2018
1018.0,nuvens quebrados,87.0,51.6063829787234,0.8936170212765973,11.0,70.5,1.2,7.0,1,0,0,DARK,0,0,0,0,23,3,1,0,0,0,1,0,2,0,2019
1028.0,céu claro,100.0,41.8,0.0,9.0,86.9,0.0,2.0,1,0,0,DARK,0,1,0,0,1,3,3,0,0,0,0,0,4,0,2019
1021.0,céu claro,100.0,42.15437665782494,1.445623342175061,9.0,75.4,2.5,0.0,1,0,0,DARK,0,1,0,0,25,2,1,0,0,0,0,0,4,0,2019
1020.0,céu claro,93.0,40.0,0.0,16.0,90.1,0.0,0.0,1,0,0,DARK,0,1,0,0,11,6,9,0,0,0,0,0,1,0,2018
1020.0,céu claro,54.0,38.372540045766584,2.427459954233413,15.0,87.4,5.2,0.0,1,0,0,DARK,0,1,0,0,4,0,10,0,0,0,0,0,3,0,2018
1016.0,céu pouco nublado,88.0,30.67434988179669,4.82565011820331,20.0,84.6,11.5,2.0,0,0,1,LOW_LIGHT,0,0,0,1,6,20,7,0,0,0,0,0,5,1,2019
1016.0,céu claro,52.0,38.32284090909091,1.7771590909090946,30.0,88.0,3.9,2.0,0,1,0,LIGHT,0,1,0,0,4,18,8,0,0,0,0,0,5,1,2018
1017.0,céu limpo,40.0,20.893318965517242,13.606681034482758,23.0,139.2,54.9,3.0,0,1,0,LIGHT,0,0,1,0,20,11,4,0,0,0,0,0,5,1,2019
1018.0,nuvens quebrados,68.0,17.87150564001962,22.12849435998038,22.0,203.89999999999998,112.8,9.0,0,1,0,LIGHT,0,0,0,0,12,13,10,0,0,0,1,0,4,0,2018
1019.0,tempo nublado,93.0,47.8,0.0,11.0,71.8,0.0,7.0,1,0,0,DARK,0,0,0,0,23,0,1,0,0,0,0,1,2,0,2019
1018.0,céu pouco nublado,82.0,22.67954729183509,17.920452708164913,21.0,123.69999999999999,54.6,4.0,0,1,0,LIGHT,0,0,0,1,22,14,5,0,0,0,0,0,2,0,2019
1013.0,céu claro,100.0,42.8,0.0,18.0,89.4,0.0,3.0,1,0,0,DARK,0,1,0,0,25,5,7,0,0,0,0,0,3,0,2019
1005.0,céu claro,77.0,43.64269141531322,0.35730858468677695,18.0,86.2,0.7,9.0,1,0,0,DARK,0,1,0,0,11,2,10,0,0,0,0,0,3,0,2018
1015.0,céu claro,87.0,31.50753768844221,12.49246231155779,16.0,119.4,33.9,0.0,0,1,0,LIGHT,0,1,0,0,26,10,10,0,0,0,0,0,4,0,2018
1016.0,céu claro,73.0,23.10722100656455,12.89277899343545,25.0,137.1,49.1,8.0,0,1,0,LIGHT,0,1,0,0,18,16,7,0,0,0,0,0,3,0,2019
1021.0,céu claro,100.0,39.4,0.0,4.0,89.7,0.0,1.0,1,0,0,DARK,0,1,0,0,19,3,2,0,0,0,0,0,1,0,2019
1013.0,céu claro,93.0,38.7,0.0,12.0,71.1,0.0,1.0,0,1,0,LIGHT,0,1,0,0,19,7,4,0,0,0,0,0,4,0,2019
1022.0,céu claro,100.0,32.56060191518468,1.5393980848153248,13.0,73.1,3.3,0.0,1,0,0,DARK,0,1,0,0,4,2,12,0,0,0,0,0,1,0,2018
1019.0,nuvens quebrados,81.0,56.2,0.0,11.0,66.6,0.0,7.0,1,0,0,DARK,0,0,0,0,22,22,1,0,0,0,1,0,1,0,2019
1026.0,céu claro,44.0,20.871652514696276,19.628347485303724,22.0,153.10000000000002,74.2,6.0,0,1,0,LIGHT,0,1,0,0,12,10,9,0,0,0,0,0,3,0,2019
1018.0,céu claro,100.0,36.185067873303176,6.014932126696827,17.0,88.39999999999999,12.6,7.0,0,1,0,LIGHT,0,1,0,0,24,8,8,0,0,0,0,0,5,1,2019
1017.0,nuvens quebradas,87.0,32.72095933263817,2.379040667361835,18.0,95.9,6.5,4.0,0,1,0,LIGHT,0,0,0,0,5,19,5,0,0,1,0,0,6,1,2019
1024.0,céu claro,93.0,45.3,0.0,18.0,87.4,0.0,0.0,1,0,0,DARK,0,1,0,0,27,4,9,0,0,0,0,0,3,0,2018
1021.0,nuvens quebradas,100.0,43.570012706480306,2.829987293519693,12.0,78.7,4.8,1.0,1,0,0,DARK,0,0,0,0,27,6,9,0,0,1,0,0,4,0,2019
1016.0,céu claro,93.0,23.89227823867262,18.507721761327378,17.0,156.7,68.4,4.0,0,1,0,LIGHT,0,1,0,0,17,14,10,0,0,0,0,0,2,0,2018
1019.0,algumas nuvens,93.0,45.9,0.0,7.0,80.9,0.0,3.0,1,0,0,DARK,1,0,0,0,9,5,11,0,0,0,0,0,4,0,2018
1019.0,céu claro,88.0,22.452093683463453,11.74790631653655,17.0,140.9,48.4,1.0,0,1,0,LIGHT,0,1,0,0,23,11,8,0,0,0,0,0,3,0,2018
1015.0,céu claro,82.0,43.5,0.0,17.0,84.3,0.0,1.0,1,0,0,DARK,0,1,0,0,1,1,9,0,0,0,0,0,5,1,2018
1012.0,céu claro,60.0,33.9751497005988,3.7248502994012043,20.0,100.2,9.9,3.0,1,0,0,DARK,0,1,0,0,7,21,9,0,0,0,0,0,4,0,2018
1020.0,céu claro,100.0,45.24769647696478,1.652303523035222,10.0,73.8,2.6,0.0,1,0,0,DARK,0,1,0,0,29,23,11,0,0,0,0,0,3,0,2018
1019.0,nuvens dispersas,87.0,24.784945255474447,7.51505474452555,14.0,109.6,25.5,6.0,0,1,0,LIGHT,0,0,0,0,24,12,1,0,1,0,0,0,3,0,2019
1017.0,céu claro,100.0,36.73664383561644,4.3633561643835606,16.0,87.6,9.3,2.0,1,0,0,DARK,0,1,0,0,24,6,8,0,0,0,0,0,5,1,2019
1003.0,céu claro,63.0,38.77350427350427,3.4264957264957303,18.0,70.2,5.7,3.0,1,0,0,DARK,0,1,0,0,18,1,11,0,0,0,0,0,6,1,2018
1019.0,nuvens quebrados,88.0,22.80745341614907,23.09254658385093,22.0,161.0,81.0,3.0,0,1,0,LIGHT,0,0,0,0,30,18,7,0,0,0,1,0,0,0,2018
1019.0,céu claro,64.0,20.40990654205607,19.490093457943928,26.0,160.5,78.4,5.0,0,1,0,LIGHT,0,1,0,0,20,14,8,0,0,0,0,0,1,0,2019
1017.0,nublado,88.0,17.13897937024973,23.86102062975027,17.0,184.2,107.2,1.0,0,1,0,LIGHT,0,0,0,0,27,9,6,1,0,0,0,0,3,0,2019
1015.0,nuvens quebradas,100.0,45.6,0.0,16.0,91.8,0.0,2.0,1,0,0,DARK,0,0,0,0,24,4,7,0,0,1,0,0,2,0,2019
1021.0,céu claro,100.0,31.574408413672213,9.225591586327784,16.0,114.1,25.8,2.0,0,1,0,LIGHT,0,1,0,0,16,11,9,0,0,0,0,0,6,1,2018
1027.0,nuvens dispersas,72.0,24.19545810493344,7.2045418950665585,17.0,127.7,29.3,2.0,0,1,0,LIGHT,0,0,0,0,2,15,3,0,1,0,0,0,5,1,2019
1020.0,céu claro,32.0,26.673214285714284,8.426785714285717,30.0,100.8,24.2,5.0,0,1,0,LIGHT,0,1,0,0,31,13,5,0,0,0,0,0,4,0,2019
1016.0,algumas nuvens,100.0,47.0,0.0,6.0,79.8,0.0,1.0,1,0,0,DARK,1,0,0,0,30,6,1,0,0,0,0,0,2,0,2019
1019.0,nuvens quebrados,88.0,19.68123149792777,17.418768502072233,18.0,168.89999999999998,79.3,2.0,0,1,0,LIGHT,0,0,0,0,23,16,8,0,0,0,1,0,3,0,2018
1022.0,algumas nuvens,68.0,23.39195241427572,13.70804758572428,22.0,142.89999999999998,52.8,2.0,0,1,0,LIGHT,1,0,0,0,21,11,9,0,0,0,0,0,4,0,2018
1014.0,céu claro,69.0,23.428125,10.771875000000001,26.0,121.6,38.3,2.0,0,1,0,LIGHT,0,1,0,0,12,10,7,0,0,0,0,0,4,0,2019
1019.0,céu claro,37.0,22.588607594936708,18.911392405063292,30.0,150.10000000000002,68.4,5.0,0,1,0,LIGHT,0,1,0,0,13,16,9,0,0,0,0,0,4,0,2019
1018.0,céu claro,73.0,27.09155060352832,10.508449396471683,23.0,107.69999999999999,30.1,3.0,0,1,0,LIGHT,0,1,0,0,28,11,6,0,0,0,0,0,4,0,2019
1016.0,nuvens quebrados,100.0,35.676036400404456,3.9239635995955453,17.0,98.89999999999999,9.8,1.0,1,0,0,DARK,0,0,0,0,18,6,9,0,0,0,1,0,1,0,2018
1021.0,céu pouco nublado,87.0,39.666471163245355,4.6335288367546426,12.0,102.3,10.7,3.0,1,0,0,DARK,0,0,0,1,10,21,4,0,0,0,0,0,2,0,2019
1019.0,céu pouco nublado,77.0,27.149999999999995,10.650000000000002,20.0,100.80000000000001,28.4,3.0,0,1,0,LIGHT,0,0,0,1,21,12,6,0,0,0,0,0,4,0,2019
1017.0,céu claro,93.0,44.5,0.0,16.0,85.0,0.0,2.0,0,1,0,LIGHT,0,1,0,0,30,7,9,0,0,0,0,0,6,1,2018
1021.0,céu claro,73.0,9.972942989214177,25.127057010785826,24.0,324.5,232.3,6.0,0,1,0,LIGHT,0,1,0,0,13,16,8,0,0,0,0,0,1,0,2019
1013.0,céu limpo,43.0,26.558583106267033,7.64141689373297,20.0,110.1,24.6,2.0,0,1,0,LIGHT,0,0,1,0,21,11,4,0,0,0,0,0,6,1,2019
1025.0,céu claro,93.0,35.34824120603015,1.0517587939698458,7.0,79.6,2.3,3.0,1,0,0,DARK,0,1,0,0,26,23,11,0,0,0,0,0,0,0,2018
1017.0,céu claro,93.0,39.15070422535211,2.6492957746478893,16.0,99.39999999999999,6.3,1.0,1,0,0,DARK,0,1,0,0,18,1,7,0,0,0,0,0,3,0,2019
1004.0,céu claro,93.0,39.24603351955308,0.35396648044692114,16.0,89.5,0.8,9.0,1,0,0,DARK,0,1,0,0,11,5,10,0,0,0,0,0,3,0,2018
1020.0,céu claro,93.0,35.7651364764268,1.3348635235732047,14.0,80.60000000000001,2.9,1.0,1,0,0,DARK,0,1,0,0,29,0,9,0,0,0,0,0,6,1,2019
1011.0,algumas nuvens,93.0,43.59518599562363,2.2048140043763667,13.0,91.4,4.4,2.0,1,0,0,DARK,1,0,0,0,18,6,10,0,0,0,0,0,3,0,2018
1019.0,céu claro,100.0,45.493805309734505,0.4061946902654938,15.0,79.10000000000001,0.7,1.0,1,0,0,DARK,0,1,0,0,30,3,8,0,0,0,0,0,4,0,2019
1020.0,céu claro,100.0,41.4,0.0,14.0,89.3,0.0,6.0,0,1,0,LIGHT,0,1,0,0,10,10,2,0,0,0,0,0,6,1,2019
1013.0,céu claro,72.0,25.152884615384615,15.547115384615388,13.0,114.4,43.7,5.0,1,0,0,DARK,0,1,0,0,15,4,11,0,0,0,0,0,3,0,2018
1013.0,céu claro,87.0,40.18316722037652,1.7168327796234806,15.0,90.3,3.7,3.0,1,0,0,DARK,0,1,0,0,19,4,10,0,0,0,0,0,4,0,2018
1029.0,céu claro,76.0,28.775046210720888,6.52495378927911,15.0,108.2,20.0,3.0,0,1,0,LIGHT,0,1,0,0,27,13,2,0,0,0,0,0,2,0,2019
1012.0,tempo nublado,93.0,33.2085020242915,5.3914979757085035,16.0,98.8,13.8,4.0,1,0,0,DARK,0,0,0,0,10,19,11,0,0,0,0,1,5,1,2018
1017.0,algumas nuvens,73.0,29.805744125326367,7.99425587467363,22.0,114.89999999999999,24.3,4.0,0,1,0,LIGHT,1,0,0,0,28,15,7,0,0,0,0,0,5,1,2018
1015.0,céu claro,100.0,27.16877637130802,13.931223628691981,22.0,142.2,48.2,4.0,0,1,0,LIGHT,0,1,0,0,25,12,7,0,0,0,0,0,3,0,2019
1001.0,nuvens dispersas,76.0,32.81561338289963,7.584386617100371,12.0,107.60000000000001,20.2,4.0,0,1,0,LIGHT,0,0,0,0,30,15,10,0,1,0,0,0,1,0,2018
1021.0,céu claro,62.0,31.105489773950485,4.3945102260495155,14.0,92.9,11.5,2.0,0,1,0,LIGHT,0,1,0,0,25,13,1,0,0,0,0,0,4,0,2019
1016.0,céu claro,87.0,36.93417533432392,1.3658246656760795,14.0,67.30000000000001,2.4,3.0,1,0,0,DARK,0,1,0,0,28,1,5,0,0,0,0,0,1,0,2019
1018.0,céu claro,82.0,25.846296296296302,9.853703703703701,20.0,113.39999999999999,31.3,4.0,0,1,0,LIGHT,0,1,0,0,21,18,6,0,0,0,0,0,4,0,2019
1025.0,céu claro,93.0,33.59367219917013,4.106327800829874,14.0,96.4,10.5,1.0,1,0,0,DARK,0,1,0,0,27,23,4,0,0,0,0,0,5,1,2019
1017.0,céu claro,100.0,47.638690476190476,1.4613095238095255,18.0,84.0,2.5,5.0,1,0,0,DARK,0,1,0,0,23,22,7,0,0,0,0,0,1,0,2019
1015.0,céu pouco nublado,73.0,33.13035143769968,4.669648562300317,23.0,93.89999999999999,11.6,4.0,0,1,0,LIGHT,0,0,0,1,6,12,7,0,0,0,0,0,5,1,2019
1030.0,céu claro,100.0,39.71261538461538,4.387384615384619,4.0,97.5,9.7,3.0,1,0,0,DARK,0,1,0,0,12,3,2,0,0,0,0,0,1,0,2019
1030.0,céu claro,80.0,45.880120481927705,2.019879518072294,5.0,83.0,3.5,4.0,1,0,0,DARK,0,1,0,0,4,3,2,0,0,0,0,0,0,0,2019
1011.0,céu claro,76.0,42.87048567870486,2.12951432129514,12.0,80.3,3.8,3.0,1,0,0,DARK,0,1,0,0,17,5,11,0,0,0,0,0,5,1,2018
1017.0,céu claro,100.0,31.911188811188808,10.48881118881119,14.0,114.39999999999999,28.3,1.0,0,1,0,LIGHT,0,1,0,0,14,9,9,0,0,0,0,0,4,0,2018
1023.0,céu claro,87.0,41.3,0.0,6.0,89.0,0.0,1.0,1,0,0,DARK,0,1,0,0,16,6,2,0,0,0,0,0,5,1,2019
1023.0,céu claro,67.0,37.315180467091295,1.7848195329087062,16.0,94.2,4.3,1.0,1,0,0,DARK,0,1,0,0,26,21,2,0,0,0,0,0,1,0,2019
1022.0,céu claro,100.0,46.025400739827376,0.5745992601726257,14.0,81.1,1.0,2.0,1,0,0,DARK,0,1,0,0,2,2,11,0,0,0,0,0,4,0,2018
1020.0,céu claro,93.0,38.0,0.0,12.0,64.4,0.0,3.0,1,0,0,DARK,0,1,0,0,24,4,5,0,0,0,0,0,4,0,2019
1015.0,céu pouco nublado,100.0,33.69130434782609,1.4086956521739111,16.0,59.8,2.4,2.0,0,1,0,LIGHT,0,0,0,1,22,9,9,0,0,0,0,0,6,1,2019
1018.0,céu claro,77.0,27.87296137339056,11.727038626609442,24.0,116.5,34.5,4.0,0,1,0,LIGHT,0,1,0,0,2,15,6,0,0,0,0,0,6,1,2019
1020.0,céu claro,93.0,38.39220462850183,1.6077953714981703,12.0,82.1,3.3,4.0,1,0,0,DARK,0,1,0,0,24,21,1,0,0,0,0,0,3,0,2019
1010.0,algumas nuvens,47.0,26.35977175463624,14.840228245363765,13.0,140.2,50.5,10.0,0,1,0,LIGHT,1,0,0,0,28,15,10,0,0,0,0,0,6,1,2018
1014.0,céu claro,72.0,21.801138790035587,21.09886120996441,17.0,140.5,69.1,8.0,0,1,0,LIGHT,0,1,0,0,12,17,6,0,0,0,0,0,2,0,2019
1018.0,céu claro,73.0,14.504651162790699,21.195348837209302,21.0,219.29999999999998,130.2,3.0,0,1,0,LIGHT,0,1,0,0,16,10,9,0,0,0,0,0,0,0,2019
1014.0,nuvens quebradas,93.0,39.9,0.0,16.0,68.7,0.0,3.0,1,0,0,DARK,0,0,0,0,4,2,6,0,0,1,0,0,1,0,2019
1021.0,algumas nuvens,100.0,40.8,0.0,16.0,83.4,0.0,0.0,1,0,0,DARK,1,0,0,0,22,2,9,0,0,0,0,0,5,1,2018
1023.0,céu claro,68.0,17.304150085275726,16.895849914724277,19.0,175.9,86.9,3.0,0,1,0,LIGHT,0,1,0,0,12,10,8,0,0,0,0,0,0,0,2019
1016.0,céu claro,88.0,44.3904,0.4095999999999975,20.0,87.5,0.8,0.0,1,0,0,DARK,0,1,0,0,5,1,8,0,0,0,0,0,6,1,2018
1016.0,céu claro,100.0,35.82777232580962,6.872227674190384,19.0,101.9,16.4,3.0,0,1,0,LIGHT,0,1,0,0,18,10,8,0,0,0,0,0,6,1,2019
1023.0,nuvens quebrados,93.0,40.8,0.0,8.0,89.0,0.0,3.0,1,0,0,DARK,0,0,0,0,5,3,12,0,0,0,1,0,2,0,2018
1017.0,nuvens quebrados,93.0,46.2,0.0,12.0,81.4,0.0,0.0,1,0,0,DARK,0,0,0,0,4,2,11,0,0,0,1,0,6,1,2018
1023.0,céu claro,72.0,40.59701492537314,3.602985074626865,15.0,87.1,7.1,4.0,1,0,0,DARK,0,1,0,0,10,23,9,0,0,0,0,0,1,0,2019
1019.0,céu claro,93.0,23.32892998678996,16.67107001321004,17.0,151.4,63.1,3.0,0,1,0,LIGHT,0,1,0,0,23,17,8,0,0,0,0,0,3,0,2018
1006.0,céu limpo,71.0,47.1,0.0,12.0,72.4,0.0,4.0,1,0,0,DARK,0,0,1,0,17,5,4,0,0,0,0,0,2,0,2019
1016.0,céu claro,82.0,26.718664643399087,13.481335356600916,19.0,131.8,44.2,6.0,0,1,0,LIGHT,0,1,0,0,7,18,8,0,0,0,0,0,1,0,2018
1018.0,céu claro,93.0,41.5,0.0,10.0,89.5,0.0,5.0,1,0,0,DARK,0,1,0,0,5,2,3,0,0,0,0,0,1,0,2019
1014.0,céu claro,64.0,27.30827532869296,13.091724671307038,22.0,129.3,41.9,3.0,0,1,0,LIGHT,0,1,0,0,19,12,10,0,0,0,0,0,4,0,2018
1018.0,céu claro,50.0,27.759902200488998,10.340097799511003,25.0,122.7,33.3,4.0,0,1,0,LIGHT,0,1,0,0,21,14,10,0,0,0,0,0,6,1,2018
1006.0,céu limpo,93.0,41.5,0.0,12.0,76.3,0.0,2.0,1,0,0,DARK,0,0,1,0,22,2,4,0,0,0,0,0,0,0,2019
1023.0,céu claro,49.0,31.643669250645992,13.656330749354005,21.0,116.1,35.0,5.0,0,0,1,LOW_LIGHT,0,1,0,0,24,17,10,0,0,0,0,0,2,0,2018
1020.0,céu claro,100.0,54.139882697947215,2.060117302052788,5.0,68.2,2.5,1.0,1,0,0,DARK,0,1,0,0,17,6,1,0,0,0,0,0,3,0,2019
1014.0,céu claro,68.0,42.36240601503759,0.5375939849624061,17.0,79.8,1.0,3.0,1,0,0,DARK,0,1,0,0,2,6,9,0,0,0,0,0,0,0,2019
1019.0,céu pouco nublado,88.0,29.139460539460536,8.16053946053946,21.0,100.1,21.9,2.0,0,1,0,LIGHT,0,0,0,1,22,12,5,0,0,0,0,0,2,0,2019
1015.0,céu claro,53.0,27.517147310989866,10.982852689010134,22.0,128.3,36.6,4.0,0,1,0,LIGHT,0,1,0,0,25,16,8,0,0,0,0,0,5,1,2018
1020.0,céu pouco nublado,82.0,29.479699248120298,5.320300751879699,22.0,79.8,12.2,3.0,0,1,0,LIGHT,0,0,0,1,1,12,7,0,0,0,0,0,0,0,2019
1012.0,algumas nuvens,77.0,26.852054794520555,12.747945205479446,16.0,131.39999999999998,42.3,4.0,0,1,0,LIGHT,1,0,0,0,18,10,10,0,0,0,0,0,3,0,2018
1014.0,céu pouco nublado,93.0,40.50389937106918,6.09610062893082,19.0,79.5,10.4,0.0,1,0,0,DARK,0,0,0,1,26,20,8,0,0,0,0,0,0,0,2019
