AVERAGE_SPEED_DIFF,AVERAGE_TIME_DIFF,AVERAGE_FREE_FLOW_TIME,AVERAGE_TEMPERATURE,AVERAGE_ATMOSP_PRESSURE,AVERAGE_HUMIDITY,AVERAGE_WIND_SPEED,is_weekend,AVERAGE_TIME,AVERAGE_SPEED,AVERAGE_SPEED_DIFF_Num,weekday_sin,weekday_cos,hour_sin,hour_cos,month_sin,month_cos,year_sin,year_cos,day_sin,day_cos,NoData,céu limpo,céu pouco nublado,nublado,nuvens dispersas,DARK,LIGHT
None,6.8,81.1,17.0,1021.0,93.0,1.0,0,87.89999999999999,33.3995449374289,2.8004550625711033,0.8660254037844387,-0.4999999999999998,-0.7308359642781246,0.6825531432186536,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,-0.9377521321470804,0.3473052528448203,0,0,1,0,0,1,0
None,0.0,70.1,3.0,1020.0,93.0,1.0,0,70.1,39.6,0.0,-0.866025403784439,0.49999999999999933,0.9422609221188205,-0.33487961217098616,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,-0.848644257494751,0.5289640103269624,0,1,0,0,0,1,0
None,0.0,73.6,17.0,1007.0,68.0,4.0,0,73.6,41.8,0.0,-2.4492935982947064e-16,1.0,-0.7308359642781246,0.6825531432186536,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.8978045395707417,-0.44039415155763423,0,0,1,0,0,1,0
Medium,31.4,89.6,22.0,1018.0,57.0,3.0,0,121.0,27.472396694214876,9.627603305785126,1.2246467991473532e-16,-1.0,-0.9422609221188204,-0.3348796121709864,-0.8660254037844384,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,-0.20129852008866028,0.9795299412524945,0,1,0,0,0,0,1
High,44.9,90.3,10.0,1029.0,81.0,3.0,0,135.2,29.52115384615385,14.678846153846152,0.0,1.0,-0.8878852184023756,0.4600650377311516,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.7907757369376985,-0.6121059825476629,0,1,0,0,0,1,0
None,4.6,85.5,17.0,1014.0,77.0,2.0,0,90.1,41.75360710321865,2.2463928967813516,0.8660254037844386,0.5000000000000001,0.9422609221188205,-0.33487961217098616,-0.8660254037844384,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,-0.8978045395707417,-0.44039415155763423,0,1,0,0,0,0,1
Medium,22.5,91.2,21.0,1016.0,82.0,1.0,0,113.7,28.474934036939313,7.025065963060687,-2.4492935982947064e-16,1.0,0.13616664909624665,-0.9906859460363308,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.9884683243281114,0.1514277775045767,0,0,0,0,1,0,1
Medium,21.4,65.2,11.0,1001.0,82.0,4.0,0,86.6,33.20230946882217,10.89769053117783,0.8660254037844387,-0.4999999999999998,-0.8878852184023756,0.4600650377311516,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.9884683243281114,0.15142777750457667,1,0,0,0,0,1,0
Very_High,33.8,75.8,17.0,1015.0,100.0,1.0,0,109.6,30.914781021897813,13.78521897810219,0.0,1.0,0.9422609221188205,-0.33487961217098616,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.10116832198743228,-0.9948693233918952,1,0,0,0,0,0,1
None,1.4,67.4,10.0,1020.0,93.0,3.0,0,68.80000000000001,36.24709302325581,0.7529069767441925,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,-0.9884683243281114,0.15142777750457667,0,1,0,0,0,1,0
High,33.5,85.5,21.0,1017.0,93.0,5.0,0,119.0,27.733613445378154,10.866386554621847,0.0,1.0,-0.6310879443260528,-0.7757112907044198,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.10116832198743228,-0.9948693233918952,0,0,0,0,1,0,1
High,30.2,73.8,26.0,1021.0,41.0,3.0,0,104.0,27.674999999999997,11.325000000000003,0.8660254037844387,-0.4999999999999998,-0.6310879443260528,-0.7757112907044198,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,-0.3943558551133187,0.9189578116202306,1,0,0,0,0,0,1
Medium,10.0,86.5,12.0,1008.0,93.0,2.0,0,96.5,36.12383419689119,4.176165803108809,-2.4492935982947064e-16,1.0,-0.9976687691905392,-0.06824241336467135,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,0.7907757369376985,-0.6121059825476629,1,0,0,0,0,1,0
None,0.0,89.6,16.0,1019.0,100.0,4.0,0,89.6,42.5,0.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,-0.8660254037844384,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,-0.3943558551133187,0.9189578116202306,0,0,0,0,1,1,0
Medium,24.9,89.9,18.0,1021.0,88.0,2.0,0,114.80000000000001,29.053048780487806,8.046951219512195,1.2246467991473532e-16,-1.0,-0.8878852184023756,0.4600650377311516,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,-0.7907757369376986,-0.6121059825476627,0,0,0,0,1,1,0
Low,9.5,84.0,17.0,1017.0,82.0,3.0,0,93.5,30.365775401069516,3.4342245989304807,0.8660254037844386,0.5000000000000001,-0.3984010898462412,-0.9172113015054532,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0.39435585511331855,0.9189578116202306,0,1,0,0,0,0,1
None,0.0,71.1,16.0,1014.0,100.0,3.0,0,71.1,38.9,0.0,-2.4492935982947064e-16,1.0,-0.7308359642781246,0.6825531432186536,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0.29936312297335804,-0.9541392564000488,0,0,0,0,1,1,0
Low,6.6,82.6,16.0,1020.0,100.0,2.0,0,89.19999999999999,38.24417040358745,3.0558295964125506,-0.866025403784439,0.49999999999999933,-0.7308359642781246,0.6825531432186536,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,0.10116832198743228,-0.9948693233918952,1,0,0,0,0,1,0
Very_High,121.8,73.9,17.0,1018.0,88.0,2.0,0,195.7,16.237608584568218,26.762391415431782,-0.8660254037844384,-0.5000000000000004,0.8169698930104421,-0.5766803221148671,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.5712682150947924,0.8207634412072763,1,0,0,0,0,0,1
Very_High,119.6,62.2,14.0,1014.0,82.0,3.0,0,181.8,15.43025302530253,29.66974697469747,1.2246467991473532e-16,-1.0,0.8169698930104421,-0.5766803221148671,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,-0.10116832198743204,-0.9948693233918952,0,0,0,1,0,0,1
High,42.2,74.3,24.0,1018.0,47.0,6.0,0,116.5,23.27854077253219,13.221459227467811,0.8660254037844386,0.5000000000000001,-0.9422609221188204,-0.3348796121709864,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,-0.5712682150947924,0.8207634412072763,1,0,0,0,0,0,1
Medium,21.3,72.8,17.0,1018.0,100.0,5.0,0,94.1,38.14070138150903,11.159298618490965,0.8660254037844387,-0.4999999999999998,0.8169698930104421,-0.5766803221148671,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.5712682150947924,0.8207634412072763,1,0,0,0,0,0,1
Low,9.3,78.8,18.0,1017.0,77.0,1.0,0,88.1,44.54301929625426,5.2569807037457394,1.2246467991473532e-16,-1.0,0.5195839500354336,0.8544194045464886,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.9680771188662043,-0.2506525322587205,1,0,0,0,0,1,0
None,0.0,64.2,13.0,1015.0,93.0,2.0,0,64.2,38.1,0.0,0.8660254037844387,-0.4999999999999998,-0.2697967711570244,0.9629172873477992,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,0.9987165071710528,-0.05064916883871264,0,0,0,0,1,1,0
Medium,13.0,65.8,18.0,1014.0,77.0,3.0,0,78.8,27.973350253807105,5.526649746192895,-0.866025403784439,0.49999999999999933,0.3984010898462418,-0.9172113015054528,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.9680771188662043,-0.2506525322587205,0,0,1,0,0,0,1
None,1.5,86.5,11.0,1010.0,93.0,2.0,0,88.0,39.61306818181818,0.6869318181818187,-2.4492935982947064e-16,1.0,-0.5195839500354336,0.8544194045464886,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,0.7907757369376985,-0.6121059825476629,0,0,0,0,1,1,0
Medium,47.0,81.6,14.0,1017.0,87.0,1.0,0,128.6,24.175427682737173,13.924572317262829,1.2246467991473532e-16,-1.0,-0.9976687691905392,-0.06824241336467135,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,-0.3943558551133187,0.9189578116202306,0,0,0,0,1,1,0
None,0.0,86.3,14.0,1017.0,100.0,1.0,0,86.3,47.8,0.0,-0.866025403784439,0.49999999999999933,0.9976687691905392,-0.06824241336467088,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,-0.3943558551133187,0.9189578116202306,1,0,0,0,0,1,0
Medium,17.2,91.5,7.0,1020.0,81.0,1.0,0,108.7,30.9770009199632,5.822999080036798,0.8660254037844386,0.5000000000000001,-0.7308359642781246,0.6825531432186536,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.651372482722222,-0.7587581226927911,0,1,0,0,0,1,0
Medium,36.1,74.3,25.0,1018.0,44.0,6.0,0,110.4,24.56476449275362,11.935235507246379,0.8660254037844386,0.5000000000000001,-0.816969893010442,-0.5766803221148672,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,-0.5712682150947924,0.8207634412072763,1,0,0,0,0,0,1
Low,17.5,86.4,17.0,1021.0,87.0,3.0,0,103.9,32.015399422521654,6.484600577478346,-2.4492935982947064e-16,1.0,0.13616664909624665,-0.9906859460363308,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,-0.3943558551133187,0.9189578116202306,0,0,0,0,1,0,1
None,0.0,83.2,17.0,1016.0,100.0,3.0,0,83.2,44.4,0.0,0.8660254037844386,0.5000000000000001,0.5195839500354336,0.8544194045464886,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,-0.9987165071710528,-0.05064916883871266,1,0,0,0,0,1,0
Medium,20.6,75.4,15.0,1016.0,62.0,5.0,0,96.0,29.76729166666667,8.13270833333333,-0.866025403784439,0.49999999999999933,-0.6310879443260528,-0.7757112907044198,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,-0.4853019625310808,-0.8743466161445822,0,0,0,0,1,0,1
None,0.0,89.8,5.0,1021.0,87.0,0.0,0,89.8,39.2,0.0,0.8660254037844386,0.5000000000000001,-0.5195839500354336,0.8544194045464886,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.651372482722222,-0.7587581226927911,0,1,0,0,0,1,0
Low,20.3,82.8,20.0,1020.0,94.0,1.0,0,103.1,34.77439379243453,8.525606207565467,0.0,1.0,-0.2697967711570244,0.9629172873477992,-0.4999999999999997,-0.8660254037844388,-0.003112023360757168,0.9999951576435768,-0.20129852008866028,0.9795299412524945,0,0,0,0,1,1,0
None,0.8,71.0,12.0,1013.0,93.0,7.0,0,71.8,38.36768802228412,0.4323119777158766,-0.8660254037844384,-0.5000000000000004,0.730835964278124,0.6825531432186541,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.651372482722222,-0.7587581226927911,0,1,0,0,0,1,0
None,0.0,86.1,5.0,1017.0,80.0,2.0,0,86.1,41.5,0.0,-0.866025403784439,0.49999999999999933,0.631087944326053,-0.7757112907044197,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.39435585511331855,0.9189578116202306,0,0,0,0,1,0,1
Medium,16.8,69.9,14.0,1021.0,82.0,4.0,0,86.7,34.02283737024222,8.177162629757781,0.0,1.0,0.13616664909624665,-0.9906859460363308,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,-0.848644257494751,0.5289640103269624,0,0,0,0,1,0,1
Very_High,68.0,64.6,11.0,1016.0,93.0,10.0,0,132.6,21.776923076923076,22.923076923076927,1.2246467991473532e-16,-1.0,0.8169698930104421,-0.5766803221148671,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,-0.3943558551133187,0.9189578116202306,1,0,0,0,0,0,1
None,3.5,83.4,16.0,1025.0,77.0,1.0,0,86.9,42.99562715765247,1.8043728423475258,0.8660254037844386,0.5000000000000001,-0.2697967711570244,0.9629172873477992,-0.866025403784439,0.49999999999999933,-0.003112023360757168,0.9999951576435768,-0.9987165071710528,-0.05064916883871266,0,1,0,0,0,1,0
Low,11.9,75.5,16.0,1020.0,82.0,2.0,0,87.4,38.0091533180778,5.9908466819222,-2.4492935982947064e-16,1.0,0.5195839500354336,0.8544194045464886,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,-0.848644257494751,0.5289640103269624,1,0,0,0,0,1,0
High,30.1,80.9,4.0,1030.0,81.0,1.0,0,111.0,31.922702702702704,11.877297297297293,0.0,1.0,0.3984010898462418,-0.9172113015054528,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.7907757369376985,-0.6121059825476629,0,1,0,0,0,0,1
None,0.0,86.5,14.0,1018.0,100.0,0.0,0,86.5,45.9,0.0,-2.4492935982947064e-16,1.0,0.8878852184023752,0.4600650377311522,-0.4999999999999997,-0.8660254037844388,-0.003112023360757168,0.9999951576435768,-0.3943558551133187,0.9189578116202306,0,0,0,0,1,1,0
Very_High,121.3,84.6,13.0,1021.0,100.0,1.0,0,205.89999999999998,18.448470131131618,26.45152986886838,0.8660254037844387,-0.4999999999999998,0.8169698930104421,-0.5766803221148671,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,-0.651372482722222,-0.7587581226927911,0,1,0,0,0,0,1
Low,1.4,71.7,11.0,1020.0,87.0,5.0,0,73.10000000000001,46.98262653898768,0.9173734610123176,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,-0.9680771188662043,-0.2506525322587205,0,0,0,0,1,1,0
None,0.0,63.0,19.0,1019.0,37.0,7.0,0,63.0,49.1,0.0,0.8660254037844386,0.5000000000000001,-0.2697967711570244,0.9629172873477992,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,-0.5712682150947924,0.8207634412072763,1,0,0,0,0,1,0
Medium,15.2,84.9,12.0,1026.0,81.0,2.0,0,100.10000000000001,33.24755244755245,5.952447552447552,1.2246467991473532e-16,-1.0,-0.7308359642781246,0.6825531432186536,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.8978045395707417,-0.44039415155763423,0,1,0,0,0,1,0
High,32.1,76.1,8.0,1015.0,93.0,4.0,0,108.19999999999999,28.41441774491682,11.98558225508318,0.8660254037844387,-0.4999999999999998,0.3984010898462418,-0.9172113015054528,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,-0.20129852008866028,0.9795299412524945,1,0,0,0,0,0,1
None,0.6,86.6,15.0,1019.0,100.0,0.0,0,87.19999999999999,42.10825688073395,0.29174311926605156,-2.4492935982947064e-16,1.0,0.9790840876823228,0.20345601305263397,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,-0.10116832198743204,-0.9948693233918952,1,0,0,0,0,1,0
Medium,48.4,92.5,19.0,1020.0,82.0,3.0,0,140.9,24.68417317246274,12.915826827537263,-2.4492935982947064e-16,1.0,-0.979084087682323,0.2034560130526333,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,0.9680771188662043,-0.2506525322587204,0,0,0,0,1,0,1
Low,23.6,86.9,16.0,1001.0,77.0,2.0,0,110.5,26.817104072398195,7.282895927601807,-2.4492935982947064e-16,1.0,-0.6310879443260528,-0.7757112907044198,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,-0.4853019625310808,-0.8743466161445822,1,0,0,0,0,0,1
None,0.0,74.3,14.0,1010.0,93.0,6.0,0,74.3,41.8,0.0,0.0,1.0,0.8878852184023752,0.4600650377311522,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0.10116832198743228,-0.9948693233918952,0,0,0,0,1,1,0
None,19.6,84.8,18.0,1021.0,93.0,0.0,0,104.4,35.49578544061303,8.204214559386976,-0.8660254037844384,-0.5000000000000004,0.2697967711570243,0.9629172873477992,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,-0.8978045395707417,-0.44039415155763423,0,0,0,0,1,1,0
High,131.9,100.5,20.0,1027.0,40.0,2.0,0,232.4,14.400387263339068,18.899612736660927,-2.4492935982947064e-16,1.0,-0.816969893010442,-0.5766803221148672,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.9884683243281114,0.15142777750457667,0,1,0,0,0,0,1
Low,17.4,75.9,27.0,1016.0,36.0,4.0,0,93.30000000000001,31.40128617363344,7.198713826366561,0.0,1.0,-0.8878852184023756,0.4600650377311516,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,0.48530196253108104,-0.8743466161445821,1,0,0,0,0,0,1
None,7.8,80.9,16.0,1019.0,93.0,2.0,0,88.7,40.13077790304397,3.8692220969560296,-2.4492935982947064e-16,1.0,-0.3984010898462412,-0.9172113015054532,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,-0.20129852008866028,0.9795299412524945,1,0,0,0,0,0,1
High,69.3,80.5,16.0,1021.0,76.0,3.0,0,149.8,17.25,14.850000000000001,1.2246467991473532e-16,-1.0,-0.6310879443260528,-0.7757112907044198,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0.7907757369376985,-0.6121059825476629,0,0,1,0,0,0,1
None,0.0,84.9,3.0,1030.0,87.0,2.0,0,84.9,35.9,0.0,-2.4492935982947064e-16,1.0,0.13616664909624665,-0.9906859460363308,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,0,1,0,0,0,0,1
Medium,17.9,80.1,19.0,1017.0,88.0,1.0,0,98.0,33.83816326530612,7.561836734693877,1.2246467991473532e-16,-1.0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.9680771188662043,-0.2506525322587205,1,0,0,0,0,1,0
None,0.0,98.2,9.0,1020.0,87.0,3.0,0,98.2,38.5,0.0,-2.4492935982947064e-16,1.0,0.9422609221188205,-0.33487961217098616,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.29936312297335776,-0.9541392564000489,0,0,0,0,1,1,0
Medium,25.4,86.3,19.0,1014.0,88.0,4.0,0,111.69999999999999,25.495971351835276,7.504028648164724,0.0,1.0,0.3984010898462418,-0.9172113015054528,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.9987165071710528,-0.05064916883871264,0,0,0,0,1,0,1
None,0.0,88.8,18.0,1013.0,88.0,1.0,0,88.8,39.4,0.0,0.8660254037844387,-0.4999999999999998,-0.5195839500354336,0.8544194045464886,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,1,0,0,0,0,1,0
Medium,16.5,85.9,22.0,1019.0,77.0,5.0,0,102.4,30.19921875,5.80078125,-2.4492935982947064e-16,1.0,-0.3984010898462412,-0.9172113015054532,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.20129852008866028,0.9795299412524945,0,0,1,0,0,0,1
None,3.3,87.0,16.0,1019.0,100.0,0.0,0,90.3,42.39202657807309,1.607973421926907,-0.8660254037844384,-0.5000000000000004,0.0,1.0,-0.8660254037844384,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,-0.9884683243281114,0.15142777750457667,1,0,0,0,0,1,0
None,5.4,91.3,17.0,1017.0,93.0,3.0,0,96.7,35.594725956566705,2.1052740434332975,0.0,1.0,0.730835964278124,0.6825531432186541,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,-0.9680771188662043,-0.2506525322587205,1,0,0,0,0,1,0
Medium,16.9,81.2,19.0,1018.0,100.0,2.0,0,98.1,32.1158002038736,6.6841997961264,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.9987165071710528,-0.05064916883871266,0,0,1,0,0,1,0
None,0.0,74.8,12.0,1011.0,82.0,1.0,0,74.8,41.8,0.0,0.0,1.0,0.9790840876823228,0.20345601305263397,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0.20129852008866006,0.9795299412524945,0,1,0,0,0,1,0
High,115.9,80.6,25.0,1017.0,44.0,5.0,0,196.5,17.55562340966921,25.244376590330788,-0.8660254037844384,-0.5000000000000004,-0.9976687691905392,-0.06824241336467135,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0.9377521321470804,0.3473052528448203,1,0,0,0,0,0,1
None,0.0,71.4,16.0,1019.0,100.0,2.0,0,71.4,42.9,0.0,0.0,1.0,0.730835964278124,0.6825531432186541,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.20129852008866006,0.9795299412524945,0,0,0,0,1,1,0
High,31.2,81.3,26.0,1017.0,54.0,3.0,0,112.5,29.0512,11.148800000000001,0.8660254037844387,-0.4999999999999998,-0.8878852184023756,0.4600650377311516,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0.7247927872291199,0.6889669190756866,1,0,0,0,0,1,0
Medium,20.1,73.3,18.0,1013.0,88.0,1.0,0,93.4,30.84250535331905,8.457494646680946,0.0,1.0,0.8169698930104421,-0.5766803221148671,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.848644257494751,0.5289640103269624,1,0,0,0,0,0,1
High,93.0,88.0,21.0,1013.0,77.0,3.0,0,181.0,18.426519337016572,19.473480662983427,-0.8660254037844384,-0.5000000000000004,-0.816969893010442,-0.5766803221148672,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,-0.7907757369376986,-0.6121059825476627,0,0,0,0,1,0,1
Very_High,66.0,73.0,6.0,1023.0,93.0,4.0,0,139.0,23.843165467625898,21.5568345323741,0.8660254037844386,0.5000000000000001,0.8169698930104421,-0.5766803221148671,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,-0.72479278722912,0.6889669190756865,1,0,0,0,0,0,1
Low,8.8,86.8,32.0,1017.0,49.0,2.0,0,95.6,31.596652719665272,3.203347280334725,-0.866025403784439,0.49999999999999933,-0.1361666490962464,-0.9906859460363308,-0.8660254037844384,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,0.7247927872291199,0.6889669190756866,0,1,0,0,0,0,1
Medium,28.8,90.1,16.0,1025.0,87.0,3.0,0,118.89999999999999,26.294953742640878,8.405046257359125,-0.8660254037844384,-0.5000000000000004,-0.6310879443260528,-0.7757112907044198,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,0.39435585511331855,0.9189578116202306,0,0,0,0,1,0,1
Low,6.5,88.1,14.0,1016.0,100.0,9.0,0,94.6,40.69735729386892,3.002642706131084,-2.4492935982947064e-16,1.0,0.9976687691905392,-0.06824241336467088,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0.20129852008866006,0.9795299412524945,1,0,0,0,0,1,0
None,0.0,71.0,18.0,1015.0,82.0,6.0,0,71.0,43.0,0.0,0.0,1.0,-0.7308359642781246,0.6825531432186536,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,-0.72479278722912,0.6889669190756865,1,0,0,0,0,1,0
Low,3.3,84.3,0.0,1029.0,100.0,2.0,0,87.6,39.64794520547946,1.5520547945205436,-2.4492935982947064e-16,1.0,0.8169698930104421,-0.5766803221148671,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,0,1,0,0,0,1,0
None,2.3,78.6,19.0,1014.0,82.0,2.0,0,80.89999999999999,40.417305315203954,1.1826946847960471,-2.4492935982947064e-16,1.0,-0.2697967711570244,0.9629172873477992,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0.20129852008866006,0.9795299412524945,1,0,0,0,0,1,0
Medium,33.1,74.8,21.0,1018.0,77.0,3.0,0,107.9,25.23373493975903,11.166265060240967,-0.8660254037844384,-0.5000000000000004,-0.6310879443260528,-0.7757112907044198,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.8978045395707417,-0.44039415155763423,1,0,0,0,0,0,1
Low,8.6,83.4,17.0,1008.0,100.0,7.0,0,92.0,39.52434782608696,4.075652173913042,-0.866025403784439,0.49999999999999933,0.8169698930104421,-0.5766803221148671,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,-0.8978045395707417,-0.44039415155763423,1,0,0,0,0,0,1
High,119.9,85.7,20.0,1017.0,82.0,3.0,0,205.60000000000002,17.840272373540856,24.95972762645914,1.2246467991473532e-16,-1.0,-0.1361666490962464,-0.9906859460363308,-0.8660254037844384,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,-0.10116832198743204,-0.9948693233918952,0,0,0,0,1,0,1
None,0.0,76.1,11.0,1010.0,93.0,4.0,0,76.1,41.5,0.0,1.2246467991473532e-16,-1.0,0.730835964278124,0.6825531432186541,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.4853019625310808,-0.8743466161445822,1,0,0,0,0,1,0
None,0.0,70.6,11.0,1013.0,93.0,2.0,0,70.6,39.0,0.0,-0.8660254037844384,-0.5000000000000004,0.9790840876823228,0.20345601305263397,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.651372482722222,-0.7587581226927911,0,1,0,0,0,1,0
None,0.0,85.2,16.0,1016.0,100.0,2.0,0,85.2,41.3,0.0,0.8660254037844386,0.5000000000000001,0.5195839500354336,0.8544194045464886,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,-0.4853019625310808,-0.8743466161445822,1,0,0,0,0,1,0
High,160.7,74.1,22.0,1009.0,56.0,5.0,0,234.79999999999998,12.055451448040886,26.14454855195912,-2.4492935982947064e-16,1.0,-0.9422609221188204,-0.3348796121709864,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.8978045395707417,-0.44039415155763423,0,0,1,0,0,0,1
Low,6.1,79.4,18.0,1020.0,93.0,3.0,0,85.5,37.88912280701754,2.910877192982454,-0.866025403784439,0.49999999999999933,0.0,1.0,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8978045395707416,-0.4403941515576344,0,0,0,0,1,1,0
Low,4.5,62.8,13.0,1019.0,100.0,2.0,0,67.3,45.910252600297184,3.2897473997028186,1.2246467991473532e-16,-1.0,0.730835964278124,0.6825531432186541,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,-0.9987165071710528,-0.05064916883871266,0,0,0,0,1,1,0
Medium,31.3,88.5,20.0,1016.0,82.0,1.0,0,119.8,32.35642737896494,11.44357262103506,0.0,1.0,-0.8878852184023756,0.4600650377311516,-0.8660254037844384,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,0.9377521321470804,0.3473052528448203,0,0,0,0,1,1,0
